sensor,date,hour,min5,speed,count,occup,direction,group
I-35 NB @ NE 36th St,12/31/16,12,2,80.63816,95,1.7037038,1,1t
I-35 NB @ NE 36th St,12/31/16,15,6,78.44952,104,2.25,1,1t
I-35 NB @ NE 36th St,12/31/16,23,5,80.246216,33,0.7368421,1,1t
I-35 NB @ NE 36th St,12/31/16,22,6,82.08881,38,1.2,1,1t
I-35 NB @ NE 36th St,12/31/16,21,7,80.5921,38,0.8235294,1,1t
I-35 NB @ NE 36th St,12/31/16,22,7,80.208336,42,1.1875,1,1t
I-35 NB @ NE 36th St,12/31/16,23,6,81.09375,20,0.4375,1,1t
I-35 NB @ NE 36th St,12/31/16,1,11,78.625,15,0.46666667,1,1t
I-35 NB @ NE 36th St,12/31/16,2,9,77.5,13,0.5294118,1,1t
I-35 NB @ NE 36th St,12/31/16,3,8,68.3125,10,0.2,1,1t
I-35 NB @ NE 36th St,12/31/16,20,8,79.39858,53,1.1,1,1t
I-35 NB @ NE 36th St,12/31/16,19,6,82.32582,61,1.2173913,1,1t
I-35 NB @ NE 36th St,12/31/16,18,7,79.625,80,1.8571428,1,1t
I-35 NB @ NE 36th St,12/31/16,17,8,80.389854,101,2.2380953,1,1t
I-35 NB @ NE 36th St,12/31/16,16,9,77.90598,117,2.5,1,1t
I-35 NB @ NE 36th St,12/31/16,2,11,66.68269,13,0.53333336,1,1t
I-35 NB @ NE 36th St,12/31/16,2,4,66.354164,18,1,1,1t
I-35 NB @ NE 36th St,12/31/16,3,3,78.854164,6,0.4,1,1t
I-35 NB @ NE 36th St,12/31/16,4,2,77.458336,15,0.4375,1,1t
I-35 NB @ NE 36th St,12/31/16,11,11,79.6439,86,1.95,1,1t
I-35 NB @ NE 36th St,12/31/16,10,5,80.19375,100,2,1,1t
I-35 NB @ NE 36th St,12/31/16,16,10,79.66495,97,2.3157895,1,1t
I-35 NB @ NE 36th St,12/31/16,13,0,78.97135,96,1.9583334,1,1t
I-35 NB @ NE 36th St,12/31/16,23,2,83.229164,18,0.375,1,1t
I-35 NB @ NE 36th St,12/31/16,22,3,84.50431,29,0.7058824,1,1t
I-35 NB @ NE 36th St,12/31/16,22,10,78.22115,26,0.8666667,1,1t
I-35 NB @ NE 36th St,12/31/16,21,4,83.51786,35,0.88235295,1,1t
I-35 NB @ NE 36th St,12/31/16,20,5,82.51645,38,0.875,1,1t
I-35 NB @ NE 36th St,12/31/16,19,3,81.60714,56,1.3684211,1,1t
I-35 NB @ NE 36th St,12/31/16,19,10,80.172104,69,1.6666666,1,1t
I-35 NB @ NE 36th St,12/31/16,18,4,80.777435,82,1.6818181,1,1t
I-35 NB @ NE 36th St,12/31/16,17,5,79.59777,101,2.1818182,1,1t
I-35 NB @ NE 36th St,12/31/16,16,6,81.73492,116,2.2916667,1,1t
I-35 NB @ NE 36th St,12/31/16,15,7,79.79592,98,2.4,1,1t
I-35 NB @ NE 36th St,12/31/16,14,8,78.68285,121,2.3846154,1,1t
I-35 NB @ NE 36th St,12/31/16,13,9,79.322914,84,1.8,1,1t
I-35 NB @ NE 36th St,12/31/16,12,11,79.77335,91,2.0952382,1,1t
I-35 NB @ NE 36th St,12/31/16,10,0,78.318665,71,1.5714285,1,1t
I-35 NB @ NE 36th St,12/31/16,9,11,75.85844,83,1.8636364,1,1t
I-35 NB @ NE 36th St,12/31/16,7,0,78.315216,23,0.5625,1,1t
I-35 NB @ NE 36th St,12/31/16,6,1,76.22024,21,0.73333335,1,1t
I-35 NB @ NE 36th St,12/31/16,5,2,73.59375,12,0.625,1,1t
I-35 NB @ NE 36th St,12/31/16,4,3,68.50961,13,0.6,1,1t
I-35 NB @ NE 36th St,12/31/16,4,10,73.125,12,0.53333336,1,1t
I-35 NB @ NE 36th St,12/31/16,3,4,69.44444,9,0.46666667,1,1t
I-35 NB @ NE 36th St,12/31/16,2,5,66.710526,19,0.8,1,1t
I-35 NB @ NE 36th St,12/31/16,1,6,73.923615,18,0.8,1,1t
I-35 NB @ NE 36th St,12/31/16,0,7,72.391304,23,0.75,1,1t
I-35 NB @ NE 36th St,12/31/16,12,1,78.72475,99,2.5,1,1t
I-35 NB @ NE 36th St,12/31/16,11,2,78.33868,117,2.5416667,1,1t
I-35 NB @ NE 36th St,12/31/16,10,3,80.00719,87,2,1,1t
I-35 NB @ NE 36th St,12/31/16,9,3,75.9375,60,1.55,1,1t
I-35 NB @ NE 36th St,12/31/16,8,4,80.77806,49,1.4444444,1,1t
I-35 NB @ NE 36th St,12/31/16,8,11,81.1875,50,1.3,1,1t
I-35 NB @ NE 36th St,12/31/16,7,5,79.3109,39,1.1875,1,1t
I-35 NB @ NE 36th St,12/31/16,6,6,79.835526,19,0.4117647,1,1t
I-35 NB @ NE 36th St,12/31/16,5,7,79.64286,14,0.46666667,1,1t
I-35 NB @ NE 36th St,12/31/16,20,10,78.056816,55,1.6875,1,1t
I-35 NB @ NE 36th St,12/31/16,4,8,71.91406,16,0.625,1,1t
I-35 NB @ NE 36th St,12/31/16,3,9,73.416664,15,0.53333336,1,1t
I-35 NB @ NE 36th St,12/31/16,3,10,72.20588,17,1.0666667,1,1t
I-35 NB @ NE 36th St,12/31/16,20,3,84.22965,43,1.2142857,1,1t
I-35 NB @ NE 36th St,12/31/16,21,2,84.375,41,1.0555556,1,1t
I-35 NB @ NE 36th St,12/31/16,22,1,78.33984,32,1,1,1t
I-35 NB @ NE 36th St,12/31/16,23,0,82.83784,37,0.7894737,1,1t
I-35 NB @ NE 36th St,12/31/16,0,8,73.585526,19,0.5625,1,1t
I-35 NB @ NE 36th St,12/31/16,1,7,75.89286,14,0.6666667,1,1t
I-35 NB @ NE 36th St,12/31/16,2,6,65.075,25,0.9411765,1,1t
I-35 NB @ NE 36th St,12/31/16,0,0,81.70673,26,0.7777778,1,1t
I-35 NB @ NE 36th St,12/31/16,9,1,79.348595,71,1.6,1,1t
I-35 NB @ NE 36th St,12/31/16,8,2,80.67434,38,1.2,1,1t
I-35 NB @ NE 36th St,12/31/16,7,3,83.25,25,0.5882353,1,1t
I-35 NB @ NE 36th St,12/31/16,6,4,77.78226,31,0.8666667,1,1t
I-35 NB @ NE 36th St,12/31/16,6,11,71.515625,40,1.05,1,1t
I-35 NB @ NE 36th St,12/31/16,16,11,81.14796,98,2.0454545,1,1t
I-35 NB @ NE 36th St,12/31/16,14,0,78.02521,119,2.6666667,1,1t
I-35 NB @ NE 36th St,12/31/16,5,1,74.09091,11,0.375,1,1t
I-35 NB @ NE 36th St,12/31/16,23,7,79.76974,19,0.6,1,1t
I-35 NB @ NE 36th St,12/31/16,19,1,77.42857,70,1.9473684,1,1t
I-35 NB @ NE 36th St,12/31/16,18,2,78.958336,90,2,1,1t
I-35 NB @ NE 36th St,12/31/16,17,3,82.1371,93,1.9047619,1,1t
I-35 NB @ NE 36th St,12/31/16,17,10,82.333336,90,1.7037038,1,1t
I-35 NB @ NE 36th St,12/31/16,16,4,85.35807,96,1.9090909,1,1t
I-35 NB @ NE 36th St,12/31/16,15,5,81.13402,97,2.1904762,1,1t
I-35 NB @ NE 36th St,12/31/16,5,5,71.65179,14,0.33333334,1,1t
I-35 NB @ NE 36th St,12/31/16,22,8,84.15323,31,0.75,1,1t
I-35 NB @ NE 36th St,12/31/16,0,6,76.13971,17,0.73333335,1,1t
I-35 NB @ NE 36th St,12/31/16,1,5,80.14706,17,0.5882353,1,1t
I-35 NB @ US 30 North,12/31/16,20,8,56.514423,26,0.46666667,1,1t
I-35 NB @ US 30 North,12/31/16,19,11,57.369186,43,1.25,1,1t
I-35 NB @ US 30 North,12/31/16,19,11,57.369186,43,1.25,1,1t
I-35 NB @ US 30 North,12/31/16,18,7,57.003967,63,1.7058823,1,1t
I-35 NB @ US 30 North,12/31/16,18,7,57.003967,63,1.7058823,1,1t
I-35 NB @ US 30 North,12/31/16,17,8,58.13419,68,1.7647059,1,1t
I-35 NB @ US 30 North,12/31/16,17,8,58.13419,68,1.7647059,1,1t
I-35 NB @ US 30 North,12/31/16,16,9,54.09722,27,0.5625,1,1t
I-35 NB @ US 30 North,12/31/16,16,9,54.09722,27,0.5625,1,1t
I-35 NB @ US 30 North,12/31/16,10,7,63.177082,60,1.3888888,1,1t
I-35 NB @ US 30 North,12/31/16,14,10,58.82979,94,1.882353,1,1t
I-35 NB @ US 30 North,12/31/16,10,7,63.177082,60,1.3888888,1,1t
I-35 NB @ US 30 North,12/31/16,11,11,60.186783,87,2.0588236,1,1t
I-35 NB @ US 30 North,12/31/16,11,6,59.6875,72,1.6666666,1,1t
I-35 NB @ US 30 North,12/31/16,11,6,59.6875,72,1.6666666,1,1t
I-35 NB @ US 30 North,12/31/16,12,5,57.8343,43,1,1,1t
I-35 NB @ US 30 North,12/31/16,12,5,57.8343,43,1,1,1t
I-35 NB @ US 30 North,12/31/16,13,4,59.75,30,0.6,1,1t
I-35 NB @ US 30 North,12/31/16,14,3,58.922195,98,2.5,1,1t
I-35 NB @ US 30 North,12/31/16,14,3,58.922195,98,2.5,1,1t
I-35 NB @ US 30 North,12/31/16,15,2,58.71875,80,1.5882353,1,1t
I-35 NB @ US 30 North,12/31/16,15,2,58.71875,80,1.5882353,1,1t
I-35 NB @ US 30 North,12/31/16,16,1,60.407894,95,2.2105262,1,1t
I-35 NB @ US 30 North,12/31/16,17,0,61.33152,46,1.0625,1,1t
I-35 NB @ US 30 North,12/31/16,17,0,61.33152,46,1.0625,1,1t
I-35 NB @ US 30 North,12/31/16,18,10,55.190216,69,1.5,1,1t
I-35 NB @ US 30 North,12/31/16,18,10,55.190216,69,1.5,1,1t
I-35 NB @ US 30 North,12/31/16,20,0,55.441177,51,1.2666667,1,1t
I-35 NB @ US 30 North,12/31/16,21,10,0,0,0,1,1t
I-35 NB @ US 30 North,12/31/16,23,9,49.669117,17,0.33333334,1,1t
I-35 NB @ US 30 North,12/31/16,0,9,53.75,16,0.53333336,1,1t
I-35 NB @ US 30 North,12/31/16,1,8,54.479168,12,0.4375,1,1t
I-35 NB @ US 30 North,12/31/16,1,8,54.479168,12,0.4375,1,1t
I-35 NB @ US 30 North,12/31/16,2,7,42.884617,13,0.8125,1,1t
I-35 NB @ US 30 North,12/31/16,23,4,53.49138,29,0.6,1,1t
I-35 NB @ US 30 North,12/31/16,22,5,50.56818,22,0.53333336,1,1t
I-35 NB @ US 30 North,12/31/16,22,10,56.645832,30,0.85714287,1,1t
I-35 NB @ US 30 North,12/31/16,21,6,56.15625,20,0.4,1,1t
I-35 NB @ US 30 North,12/31/16,20,7,59.9375,40,0.9375,1,1t
I-35 NB @ US 30 North,12/31/16,20,7,59.9375,40,0.9375,1,1t
I-35 NB @ US 30 North,12/31/16,19,5,53.342392,69,1.7058823,1,1t
I-35 NB @ US 30 North,12/31/16,19,10,57.510963,57,1.3125,1,1t
I-35 NB @ US 30 North,12/31/16,18,6,58.71142,81,1.9333333,1,1t
I-35 NB @ US 30 North,12/31/16,17,7,57.727272,44,1.1666666,1,1t
I-35 NB @ US 30 North,12/31/16,0,4,57.723213,14,0.25,1,1t
I-35 NB @ US 30 North,12/31/16,0,4,57.723213,14,0.25,1,1t
I-35 NB @ US 30 North,12/31/16,1,3,49.9375,10,0.33333334,1,1t
I-35 NB @ US 30 North,12/31/16,2,2,51.139706,17,0.53333336,1,1t
I-35 NB @ US 30 North,12/31/16,3,1,47.386364,11,0.6666667,1,1t
I-35 NB @ US 30 North,12/31/16,4,0,53.541668,9,0.33333334,1,1t
I-35 NB @ US 30 North,12/31/16,5,10,50.664062,16,0.33333334,1,1t
I-35 NB @ US 30 North,12/31/16,7,9,52.8125,24,0.4,1,1t
I-35 NB @ US 30 North,12/31/16,8,8,61.760204,49,1.35,1,1t
I-35 NB @ US 30 North,12/31/16,8,8,61.760204,49,1.35,1,1t
I-35 NB @ US 30 North,12/31/16,9,7,62.960526,19,0.4375,1,1t
I-35 NB @ US 30 North,12/31/16,9,7,62.960526,19,0.4375,1,1t
I-35 NB @ US 30 North,12/31/16,10,9,59.545456,77,1.7222222,1,1t
I-35 NB @ US 30 North,12/31/16,10,9,59.545456,77,1.7222222,1,1t
I-35 NB @ US 30 North,12/31/16,11,8,62.22345,113,2.65,1,1t
I-35 NB @ US 30 North,12/31/16,11,8,62.22345,113,2.65,1,1t
I-35 NB @ US 30 North,12/31/16,12,7,59.751984,63,1.6111112,1,1t
I-35 NB @ US 30 North,12/31/16,17,7,57.727272,44,1.1666666,1,1t
I-35 NB @ US 30 North,12/31/16,16,8,61.512096,62,1.375,1,1t
I-35 NB @ US 30 North,12/31/16,16,8,61.512096,62,1.375,1,1t
I-35 NB @ US 30 North,12/31/16,15,9,58.238033,94,2.05,1,1t
I-35 NB @ US 30 North,12/31/16,15,9,58.238033,94,2.05,1,1t
I-35 NB @ US 30 North,12/31/16,12,11,61.41276,96,2.235294,1,1t
I-35 NB @ US 30 North,12/31/16,12,11,61.41276,96,2.235294,1,1t
I-35 NB @ US 30 North,12/31/16,12,0,62.12316,68,1.5294118,1,1t
I-35 NB @ US 30 North,12/31/16,12,0,62.12316,68,1.5294118,1,1t
I-35 NB @ US 30 North,12/31/16,11,1,60.090363,83,1.8333334,1,1t
I-35 NB @ US 30 North,12/31/16,11,1,60.090363,83,1.8333334,1,1t
I-35 NB @ US 30 North,12/31/16,10,2,59.424343,76,1.9,1,1t
I-35 NB @ US 30 North,12/31/16,10,2,59.424343,76,1.9,1,1t
I-35 NB @ US 30 North,12/31/16,9,11,57.930744,74,2.0588236,1,1t
I-35 NB @ US 30 North,12/31/16,9,11,57.930744,74,2.0588236,1,1t
I-35 NB @ US 30 North,12/31/16,9,0,62.38782,78,1.9411764,1,1t
I-35 NB @ US 30 North,12/31/16,9,0,62.38782,78,1.9411764,1,1t
I-35 NB @ US 30 North,12/31/16,8,1,58.348213,14,0.53333336,1,1t
I-35 NB @ US 30 North,12/31/16,7,2,53.60577,39,0.9375,1,1t
I-35 NB @ US 30 North,12/31/16,6,3,48.977272,11,0.26666668,1,1t
I-35 NB @ US 30 North,12/31/16,5,4,47.875,5,0.26666668,1,1t
I-35 NB @ US 30 North,12/31/16,4,5,45,10,0.33333334,1,1t
I-35 NB @ US 30 North,12/31/16,4,10,48.482143,7,0.2,1,1t
I-35 NB @ US 30 North,12/31/16,3,6,41.339287,7,0.46666667,1,1t
I-35 NB @ US 30 North,12/31/16,2,7,42.884617,13,0.8125,1,1t
I-35 NB @ US 30 North,12/31/16,12,7,59.751984,63,1.6111112,1,1t
I-35 NB @ US 30 North,12/31/16,13,11,58.133224,76,1.7058823,1,1t
I-35 NB @ US 30 North,12/31/16,13,11,58.133224,76,1.7058823,1,1t
I-35 NB @ US 30 North,12/31/16,13,6,58.252842,44,1.1764706,1,1t
I-35 NB @ US 30 North,12/31/16,13,6,58.252842,44,1.1764706,1,1t
I-35 NB @ US 30 North,12/31/16,14,5,57.804485,39,0.875,1,1t
I-35 NB @ US 30 North,12/31/16,14,5,57.804485,39,0.875,1,1t
I-35 NB @ US 30 North,12/31/16,15,4,55.564903,52,1.3529412,1,1t
I-35 NB @ US 30 North,12/31/16,15,4,55.564903,52,1.3529412,1,1t
I-35 NB @ US 30 North,12/31/16,16,3,60.604168,90,2.1111112,1,1t
I-35 NB @ US 30 North,12/31/16,17,2,56.181404,82,2.125,1,1t
I-35 NB @ US 30 North,12/31/16,18,1,55.080647,62,1.875,1,1t
I-35 NB @ US 30 North,12/31/16,18,1,55.080647,62,1.875,1,1t
I-35 NB @ US 30 North,12/31/16,19,0,57.214672,46,1.25,1,1t
I-35 NB @ US 30 North,12/31/16,19,0,57.214672,46,1.25,1,1t
I-35 NB @ US 30 North,12/31/16,20,2,59.127605,48,1.2941177,1,1t
I-35 NB @ US 30 North,12/31/16,21,1,56.513157,38,1.125,1,1t
I-35 NB @ US 30 North,12/31/16,21,1,56.513157,38,1.125,1,1t
I-35 NB @ US 30 North,12/31/16,22,0,53.60119,21,0.2857143,1,1t
I-35 NB @ US 30 North,12/31/16,23,10,59.963234,17,0.46666667,1,1t
I-35 NB @ US 30 North,12/31/16,13,0,61.58228,79,1.7777778,1,1t
I-35 NB @ US 30 North,12/31/16,12,1,59.092262,84,2.3529413,1,1t
I-35 NB @ US 30 North,12/31/16,12,1,59.092262,84,2.3529413,1,1t
I-35 NB @ US 30 North,12/31/16,11,2,60.067772,83,1.8888888,1,1t
I-35 NB @ US 30 North,12/31/16,10,3,60.847458,59,1.5,1,1t
I-35 NB @ US 30 North,12/31/16,10,3,60.847458,59,1.5,1,1t
I-35 NB @ US 30 North,12/31/16,9,1,58.394398,58,1.7777778,1,1t
I-35 NB @ US 30 North,12/31/16,8,2,51.808037,28,0.8,1,1t
I-35 NB @ US 30 North,12/31/16,7,3,50.511364,33,0.9411765,1,1t
I-35 NB @ US 30 North,12/31/16,6,4,52.65625,24,0.93333334,1,1t
I-35 NB @ US 30 North,12/31/16,5,5,50.97222,9,0.46666667,1,1t
I-35 NB @ US 30 North,12/31/16,4,6,53.75,8,0.33333334,1,1t
I-35 NB @ US 30 North,12/31/16,23,8,58.46875,20,0.46666667,1,1t
I-35 NB @ US 30 North,12/31/16,22,9,55.023148,27,0.5882353,1,1t
I-35 NB @ US 30 North,12/31/16,22,9,55.023148,27,0.5882353,1,1t
I-35 NB @ US 30 North,12/31/16,19,9,55.043102,29,0.9,1,1t
I-35 NB @ US 30 North,12/31/16,16,11,60.3125,2,0.06666667,1,1t
I-35 NB @ US 30 North,12/31/16,16,0,61.39974,96,1.85,1,1t
I-35 NB @ US 30 North,12/31/16,15,1,61.36218,39,0.88235295,1,1t
I-35 NB @ US 30 North,12/31/16,4,11,51.477272,11,0.46666667,1,1t
I-35 NB @ US 30 North,12/31/16,3,7,45.625,9,0.53333336,1,1t
I-35 NB @ US 30 North,12/31/16,3,7,45.625,9,0.53333336,1,1t
I-35 NB @ US 30 North,12/31/16,2,8,47.598682,19,1,1,1t
I-35 NB @ US 30 North,12/31/16,1,9,51.458332,12,0.375,1,1t
I-35 NB @ US 30 North,12/31/16,1,9,51.458332,12,0.375,1,1t
I-35 NB @ US 30 North,12/31/16,18,0,54.682377,61,1.4375,1,1t
I-35 NB @ US 30 North,12/31/16,18,0,54.682377,61,1.4375,1,1t
I-35 NB @ US 30 North,12/31/16,17,1,0,0,0,1,1t
I-35 NB @ US 30 North,12/31/16,16,2,59.690723,97,1.9375,1,1t
I-35 NB @ US 30 North,12/31/16,15,3,61.975307,81,1.6666666,1,1t
I-35 NB @ US 30 North,12/31/16,15,3,61.975307,81,1.6666666,1,1t
I-35 NB @ US 30 North,12/31/16,14,4,61.992188,64,1.5882353,1,1t
I-35 NB @ US 30 North,12/31/16,14,4,61.992188,64,1.5882353,1,1t
I-35 NB @ US 30 North,12/31/16,13,5,56.25,3,0.06666667,1,1t
I-35 NB @ US 30 North,12/31/16,13,10,59.04018,56,1.3333334,1,1t
I-35 NB @ US 30 North,12/31/16,12,6,61.86581,68,1.625,1,1t
I-35 NB @ US 30 North,12/31/16,12,6,61.86581,68,1.625,1,1t
I-35 NB @ US 30 North,12/31/16,11,7,62.659885,86,1.7894737,1,1t
I-35 NB @ US 30 North,12/31/16,11,7,62.659885,86,1.7894737,1,1t
I-35 NB @ US 30 North,12/31/16,10,8,58.816177,85,1.8421053,1,1t
I-35 NB @ US 30 North,12/31/16,10,8,58.816177,85,1.8421053,1,1t
I-35 NB @ US 30 North,12/31/16,9,6,63.925438,57,1.5,1,1t
I-35 NB @ US 30 North,12/31/16,9,6,63.925438,57,1.5,1,1t
I-35 NB @ US 30 North,12/31/16,8,7,61.707317,41,1,1,1t
I-35 NB @ US 30 North,12/31/16,19,6,55.10246,61,1.4375,1,1t
I-35 NB @ US 30 North,12/31/16,0,8,54.423077,26,0.64705884,1,1t
I-35 NB @ US 30 North,12/31/16,0,8,54.423077,26,0.64705884,1,1t
I-35 NB @ US 30 North,12/31/16,1,7,44.583332,9,0.26666668,1,1t
I-35 NB @ US 30 North,12/31/16,2,11,43.625,10,0.33333334,1,1t
I-35 NB @ US 30 North,12/31/16,2,6,48.482143,7,0.53333336,1,1t
I-35 NB @ US 30 North,12/31/16,3,5,35.833332,12,0.6666667,1,1t
I-35 NB @ US 30 North,12/31/16,4,4,45,3,0,1,1t
I-35 NB @ US 30 North,12/31/16,5,3,46.25,2,0,1,1t
I-35 NB @ US 30 North,12/31/16,6,2,45.96875,20,0.46666667,1,1t
I-35 NB @ US 30 North,12/31/16,7,1,52.79605,19,0.26666668,1,1t
I-35 NB @ US 30 North,12/31/16,8,0,0,0,0,1,1t
I-35 NB @ US 30 North,12/31/16,9,10,59.692795,59,1.6315789,1,1t
I-35 NB @ US 30 North,12/31/16,9,10,59.692795,59,1.6315789,1,1t
I-35 NB @ US 30 North,12/31/16,10,1,61.734154,71,1.6842105,1,1t
I-35 NB @ US 30 North,12/31/16,10,1,61.734154,71,1.6842105,1,1t
I-35 NB @ US 30 North,12/31/16,11,0,63.42105,95,2.25,1,1t
I-35 NB @ US 30 North,12/31/16,12,10,63.221153,78,1.8333334,1,1t
I-35 NB @ US 30 North,12/31/16,12,10,63.221153,78,1.8333334,1,1t
I-35 NB @ US 30 North,12/31/16,14,9,59.929688,80,2.1,1,1t
I-35 NB @ US 30 North,12/31/16,14,9,59.929688,80,2.1,1,1t
I-35 NB @ US 30 North,12/31/16,15,8,56.790253,59,1.1875,1,1t
I-35 NB @ US 30 North,12/31/16,15,8,56.790253,59,1.1875,1,1t
I-35 NB @ US 30 North,12/31/16,16,7,64.41141,103,2.1578948,1,1t
I-35 NB @ US 30 North,12/31/16,17,11,58.849636,69,1.6666666,1,1t
I-35 NB @ US 30 North,12/31/16,17,11,58.849636,69,1.6666666,1,1t
I-35 NB @ US 30 North,12/31/16,17,6,57.34375,40,1.0625,1,1t
I-35 NB @ US 30 North,12/31/16,17,6,57.34375,40,1.0625,1,1t
I-35 NB @ US 30 North,12/31/16,18,5,58.366478,88,2,1,1t
I-35 NB @ US 30 North,12/31/16,19,4,56.568398,53,1.4444444,1,1t
I-35 NB @ US 30 North,12/31/16,19,4,56.568398,53,1.4444444,1,1t
I-35 NB @ US 30 North,12/31/16,20,11,57.685184,54,1.125,1,1t
I-35 NB @ US 30 North,12/31/16,20,6,62.1875,26,0.4,1,1t
I-35 NB @ US 30 North,12/31/16,21,5,49.96875,40,1.0666667,1,1t
I-35 NB @ US 30 North,12/31/16,22,4,53.85,25,0.8666667,1,1t
I-35 NB @ US 30 North,12/31/16,23,3,61.90625,20,0.4,1,1t
I-35 NB @ US 30 North,12/31/16,8,7,61.707317,41,1,1,1t
I-35 NB @ US 30 North,12/31/16,7,8,63.267857,35,0.75,1,1t
I-35 NB @ US 30 North,12/31/16,6,9,50.434784,23,0.6875,1,1t
I-35 NB @ US 30 North,12/31/16,3,11,51.916668,15,0.46666667,1,1t
I-35 NB @ US 30 North,12/31/16,3,0,38.125,1,0.25,1,1t
I-35 NB @ US 30 North,12/31/16,2,1,50,5,0.2,1,1t
I-35 NB @ US 30 North,12/31/16,1,2,45.68182,11,0.33333334,1,1t
I-35 NB @ US 30 North,12/31/16,0,3,58.950893,28,1.0666667,1,1t
I-35 NB @ US 30 North,12/31/16,0,2,53.355263,19,0.33333334,1,1t
I-35 NB @ US 30 North,12/31/16,1,1,45.5,10,0.4,1,1t
I-35 NB @ US 30 North,12/31/16,2,0,52.135418,12,0.8,1,1t
I-35 NB @ US 30 North,12/31/16,3,10,48.333332,6,0.5,1,1t
I-35 NB @ US 30 North,12/31/16,3,10,48.333332,6,0.5,1,1t
I-35 NB @ US 30 North,12/31/16,5,9,49.107143,7,0,1,1t
I-35 NB @ US 30 North,12/31/16,6,8,50.47619,21,0.6666667,1,1t
I-35 NB @ US 30 North,12/31/16,7,7,65.38793,29,0.625,1,1t
I-35 NB @ US 30 North,12/31/16,8,11,57.333332,60,1.6842105,1,1t
I-35 NB @ US 30 North,12/31/16,8,11,57.333332,60,1.6842105,1,1t
I-35 NB @ US 30 North,12/31/16,8,6,57.575,50,1.1333333,1,1t
I-35 NB @ US 30 North,12/31/16,9,5,55.145832,30,0.9444444,1,1t
I-35 NB @ US 30 North,12/31/16,9,5,55.145832,30,0.9444444,1,1t
I-35 NB @ US 30 North,12/31/16,0,1,52.740383,13,0.46666667,1,1t
I-35 NB @ US 30 North,12/31/16,1,0,48.798077,26,0.64705884,1,1t
I-35 NB @ US 30 North,12/31/16,1,0,48.798077,26,0.64705884,1,1t
I-35 NB @ US 30 North,12/31/16,1,11,49.375,9,0.2,1,1t
I-35 NB @ US 30 North,12/31/16,4,9,45.3125,6,0.2,1,1t
I-35 NB @ US 30 North,12/31/16,5,8,51.458332,12,0.71428573,1,1t
I-35 NB @ US 30 North,12/31/16,6,7,52.670456,22,0.6666667,1,1t
I-35 NB @ US 30 North,12/31/16,7,6,57.36607,28,0.6,1,1t
I-35 NB @ US 30 North,12/31/16,8,10,60.229168,60,1.5294118,1,1t
I-35 NB @ US 30 North,12/31/16,8,10,60.229168,60,1.5294118,1,1t
I-35 NB @ US 30 North,12/31/16,8,5,56.16554,37,0.8888889,1,1t
I-35 NB @ US 30 North,12/31/16,8,5,56.16554,37,0.8888889,1,1t
I-35 NB @ US 30 North,12/31/16,9,4,61.57895,19,0.5,1,1t
I-35 NB @ US 30 North,12/31/16,9,4,61.57895,19,0.5,1,1t
I-35 NB @ US 30 North,12/31/16,10,6,62.825344,73,1.75,1,1t
I-35 NB @ US 30 North,12/31/16,10,6,62.825344,73,1.75,1,1t
I-35 NB @ US 30 North,12/31/16,11,10,63.94802,101,2.631579,1,1t
I-35 NB @ US 30 North,12/31/16,11,5,62.449776,112,2.55,1,1t
I-35 NB @ US 30 North,12/31/16,12,4,59.298782,41,1,1,1t
I-35 NB @ US 30 North,12/31/16,12,4,59.298782,41,1,1,1t
I-35 NB @ US 30 North,12/31/16,13,3,60.358147,89,1.7777778,1,1t
I-35 NB @ US 30 North,12/31/16,14,2,60.541046,67,1.3684211,1,1t
I-35 NB @ US 30 North,12/31/16,14,2,60.541046,67,1.3684211,1,1t
I-35 NB @ US 30 North,12/31/16,15,1,61.36218,39,0.88235295,1,1t
I-35 NB @ US 30 North,12/31/16,2,9,43.860294,17,0.8666667,1,1t
I-35 NB @ US 30 North,12/31/16,3,8,43.75,5,0.13333334,1,1t
I-35 NB @ US 30 North,12/31/16,4,7,51.93182,11,0.46666667,1,1t
I-35 NB @ US 30 North,12/31/16,5,6,0,0,0,1,1t
I-35 NB @ US 30 North,12/31/16,6,10,53.901516,33,0.53333336,1,1t
I-35 NB @ US 30 North,12/31/16,6,5,45.55147,17,0.53333336,1,1t
I-35 NB @ US 30 North,12/31/16,7,4,57.597656,32,0.9375,1,1t
I-35 NB @ US 30 North,12/31/16,8,3,57.699467,47,1.3333334,1,1t
I-35 NB @ US 30 North,12/31/16,9,2,58.858696,46,1.2666667,1,1t
I-35 NB @ US 30 North,12/31/16,10,4,63.527397,73,1.6111112,1,1t
I-35 NB @ US 30 North,12/31/16,10,4,63.527397,73,1.6111112,1,1t
I-35 NB @ US 30 North,12/31/16,11,3,62.83482,28,0.8125,1,1t
I-35 NB @ US 30 North,12/31/16,11,3,62.83482,28,0.8125,1,1t
I-35 NB @ US 30 North,12/31/16,12,2,65.1,75,1.6875,1,1t
I-35 NB @ US 30 North,12/31/16,12,2,65.1,75,1.6875,1,1t
I-35 NB @ US 30 North,12/31/16,13,1,63.410492,81,1.9375,1,1t
I-35 NB @ US 30 North,12/31/16,14,0,57.24662,74,1.7894737,1,1t
I-35 NB @ US 30 North,12/31/16,14,0,57.24662,74,1.7894737,1,1t
I-35 NB @ US 30 North,12/31/16,14,11,58.42361,90,2.1666667,1,1t
